fid,tag,x,y,w,h,s,1,2,3
404,515,215.79808,133.01859,20.760101,14.0469055,0.95,-1,-1,-1
404,523,100.56712,152.94705,38.292572,27.560211,0.95,-1,-1,-1
404,527,350.04346,158.38467,36.760498,25.949158,0.95,-1,-1,-1
404,528,258.9225,178.5704,46.225708,38.577515,0.95,-1,-1,-1
404,529,106.67218,180.62509,44.111786,26.827698,0.95,-1,-1,-1
404,530,159.94984,133.96327,28.052582,18.012115,0.95,-1,-1,-1
404,538,146.60312,159.71954,35.283936,24.455566,0.95,-1,-1,-1
404,542,329.7504,122.94108,20.096191,16.4674,0.95,-1,-1,-1
405,10,88.59444,206.64911,70.55438,63.31711,0.95,-1,-1,-1
405,75,164.67773,176.5051,46.463623,34.744385,0.95,-1,-1,-1
405,139,494.3131,150.39273,36.48523,24.81186,0.95,-1,-1,-1
405,353,309.5146,113.809265,22.359009,14.142014,0.95,-1,-1,-1
405,360,279.32675,111.97246,20.291382,12.9930725,0.95,-1,-1,-1
405,388,225.31714,147.6505,30.68164,30.118958,0.95,-1,-1,-1
405,483,440.26797,126.68797,22.294983,12.091675,0.95,-1,-1,-1
405,503,443.10443,141.5219,29.10138,28.968048,0.95,-1,-1,-1
405,510,343.01068,135.38945,26.173645,16.180176,0.95,-1,-1,-1
405,512,293.07703,145.19191,29.657593,19.804077,0.95,-1,-1,-1
405,523,92.76582,154.26767,43.605667,29.308167,0.95,-1,-1,-1
405,527,351.55875,154.35416,34.58441,24.738647,0.95,-1,-1,-1
405,528,267.97574,173.39314,42.623474,36.470154,0.95,-1,-1,-1
405,529,97.21985,183.10803,47.14029,27.08902,0.95,-1,-1,-1
405,530,156.0957,131.77936,28.80542,21.343079,0.95,-1,-1,-1
405,538,138.69254,161.25845,38.120544,26.509277,0.95,-1,-1,-1
405,542,329.62567,123.22128,19.28772,14.724548,0.95,-1,-1,-1
405,548,295.8824,126.94116,19.941223,12.058838,0.95,-1,-1,-1
406,10,86.91734,206.23138,72.15973,63.105896,0.95,-1,-1,-1
406,75,164.2792,176.21008,46.675537,34.82779,0.95,-1,-1,-1
406,139,494.08035,150.72256,37.591766,24.99585,0.95,-1,-1,-1
406,353,307.74713,113.25806,22.144165,14.019028,0.95,-1,-1,-1
406,360,279.0788,111.31504,19.47351,12.993912,0.95,-1,-1,-1
406,388,225.08618,147.27356,31.597626,29.976746,0.95,-1,-1,-1
406,483,441.13184,124.062325,22.300415,12.240105,0.95,-1,-1,-1
406,503,440.8507,135.35687,29.419678,32.0813,0.95,-1,-1,-1
406,510,340.43463,132.20052,26.538208,16.52353,0.95,-1,-1,-1
406,512,293.00076,142.78146,30.08545,17.83899,0.95,-1,-1,-1
406,523,83.406494,154.04648,47.55301,32.58014,0.95,-1,-1,-1
406,527,351.1667,151.11807,33.28302,22.432983,0.95,-1,-1,-1
406,528,275.92065,169.83423,37.601257,34.539307,0.95,-1,-1,-1
406,530,154.71217,130.91522,29.07434,23.909363,0.95,-1,-1,-1
406,538,128.55188,164.48535,43.956604,27.881805,0.95,-1,-1,-1
406,542,328.2084,123.39824,21.162964,14.850159,0.95,-1,-1,-1
406,548,295.2159,126.26084,23.343384,11.892082,0.95,-1,-1,-1
406,549,297.0574,206.29477,65.53058,51.118347,0.95,-1,-1,-1
407,10,85.62833,206.07275,73.41931,64.33234,0.95,-1,-1,-1
407,75,164.77744,176.09534,46.115234,34.866882,0.95,-1,-1,-1
407,139,493.3421,150.85083,37.995728,25.059814,0.95,-1,-1,-1
407,360,279.64355,111.72366,18.506348,12.339355,0.95,-1,-1,-1
407,388,224.35245,145.18124,32.559937,31.896057,0.95,-1,-1,-1
407,483,440.82983,123.14751,24.30243,12.98938,0.95,-1,-1,-1
407,510,337.49597,131.02396,28.652588,16.670898,0.95,-1,-1,-1
407,512,294.69608,140.05852,29.040833,18.475128,0.95,-1,-1,-1
407,523,74.13068,154.56046,50.970245,37.075928,0.95,-1,-1,-1
407,527,349.4353,148.82297,35.591064,22.344238,0.95,-1,-1,-1
407,528,281.52728,166.19695,34.005737,31.342651,0.95,-1,-1,-1
407,529,70.45038,192.77008,57.049637,35.76642,0.95,-1,-1,-1
407,530,151.62323,131.21841,32.45697,24.857239,0.95,-1,-1,-1
407,538,121.09955,166.23502,45.98944,31.068542,0.95,-1,-1,-1
407,542,327.7567,123.51756,22.519287,15.601898,0.95,-1,-1,-1
407,548,294.24835,126.06273,23.431274,11.09491,0.95,-1,-1,-1
407,549,309.1146,194.22522,61.570496,46.3963,0.95,-1,-1,-1
408,10,87.10292,206.01343,71.27872,64.14429,0.95,-1,-1,-1
408,75,163.6575,175.39691,47.872925,36.194244,0.95,-1,-1,-1
408,139,493.7195,151.55746,37.482635,24.42508,0.95,-1,-1,-1
408,388,220.81427,144.39691,33.568787,35.88275,0.95,-1,-1,-1
408,483,441.388,123.533295,25.750244,12.655945,0.95,-1,-1,-1
408,503,438.2892,134.83755,31.07788,28.841003,0.95,-1,-1,-1
408,512,295.1228,139.17111,26.12207,17.479462,0.95,-1,-1,-1
408,523,60.968918,153.3912,58.767563,43.98932,0.95,-1,-1,-1
408,527,349.86823,147.52264,32.656372,21.106506,0.95,-1,-1,-1
408,528,286.96497,160.53091,32.248657,30.950195,0.95,-1,-1,-1
408,529,53.210285,199.32822,56.39471,40.36029,0.95,-1,-1,-1
408,530,149.2099,135.25577,29.10913,23.216797,0.95,-1,-1,-1
408,538,113.26686,168.81148,45.28833,32.177856,0.95,-1,-1,-1
408,542,328.32483,123.602394,24.364502,15.877007,0.95,-1,-1,-1
408,548,293.96024,124.52237,23.390991,10.873596,0.95,-1,-1,-1
408,549,317.79364,186.07227,57.848267,39.039795,0.95,-1,-1,-1
408,554,172.23546,121.235245,27.764618,18.647064,0.95,-1,-1,-1
409,10,86.36154,205.33908,72.419464,63.41754,0.95,-1,-1,-1
409,75,163.88309,175.13116,47.8963,36.70233,0.95,-1,-1,-1
409,139,493.867,151.17538,37.92932,24.83313,0.95,-1,-1,-1
409,388,218.82787,144.75471,34.597015,36.08322,0.95,-1,-1,-1
409,503,438.47226,134.7493,31.089172,27.668915,0.95,-1,-1,-1
409,512,294.43158,132.43835,25.10315,18.472107,0.95,-1,-1,-1
409,523,48.97808,157.48782,66.24231,42.628967,0.95,-1,-1,-1
409,527,349.1753,141.97998,30.35791,22.710327,0.95,-1,-1,-1
409,528,291.07465,155.39688,31.165771,30.947388,0.95,-1,-1,-1
409,529,36.020958,203.58444,60.74826,45.26364,0.95,-1,-1,-1
409,530,145.74057,139.3808,29.139282,20.604797,0.95,-1,-1,-1
409,538,103.95453,173.70581,46.968536,30.509033,0.95,-1,-1,-1
409,542,329.24652,122.98726,23.659119,16.654755,0.95,-1,-1,-1
409,548,293.88275,124.01695,22.616821,11.5401,0.95,-1,-1,-1
409,549,326.4474,178.90817,54.089233,40.672485,0.95,-1,-1,-1
409,554,164.63872,107.32068,35.208405,31.20102,0.95,-1,-1,-1
410,10,87.3889,206.39105,71.54361,62.487762,0.95,-1,-1,-1
410,75,162.6623,175.03122,48.563538,37.549164,0.95,-1,-1,-1
410,388,218.74289,143.58713,34.324463,36.800964,0.95,-1,-1,-1
410,503,439.2016,135.42154,27.18219,23.99646,0.95,-1,-1,-1
410,512,293.98816,130.67215,24.803223,17.600342,0.95,-1,-1,-1
410,523,37.453506,158.99493,68.99214,46.642517,0.95,-1,-1,-1
410,527,346.76752,139.41959,32.233276,22.094147,0.95,-1,-1,-1
410,528,293.4155,153.07718,30.9729,29.107605,0.95,-1,-1,-1
410,529,14.783218,210.32233,67.5683,49.67517,0.95,-1,-1,-1
410,530,140.56354,140.90128,30.45337,20.917847,0.95,-1,-1,-1
410,538,93.439606,177.43585,47.528473,31.1734,0.95,-1,-1,-1
410,542,328.26642,122.78685,23.373047,16.938293,0.95,-1,-1,-1
410,548,294.56952,123.862144,22.315063,11.792061,0.95,-1,-1,-1
410,549,335.1684,172.71109,48.12921,37.85852,0.95,-1,-1,-1
410,554,160.51154,112.426025,38.549927,30.38504,0.95,-1,-1,-1
411,10,88.4344,207.44495,68.59572,62.136383,0.95,-1,-1,-1
411,75,163.5056,174.34172,48.167786,39.175537,0.95,-1,-1,-1
411,485,298.97302,114.013306,19.994873,11.988419,0.95,-1,-1,-1
411,512,293.65726,129.4852,24.770142,17.975006,0.95,-1,-1,-1
411,523,33.32132,160.17052,66.67099,48.76657,0.95,-1,-1,-1
411,527,345.703,137.32532,31.085083,21.938507,0.95,-1,-1,-1
411,528,297.099,150.49402,27.817505,27.874146,0.95,-1,-1,-1
411,529,1.2109146,217.99152,74.65681,51.276367,0.95,-1,-1,-1
411,530,138.6831,142.08667,30.284363,21.030762,0.95,-1,-1,-1
411,538,80.499756,182.71747,49.67169,34.70807,0.95,-1,-1,-1
411,542,327.25208,122.068855,25.25354,18.37365,0.95,-1,-1,-1
411,548,293.45526,123.14101,23.561523,11.891602,0.95,-1,-1,-1
411,549,339.77216,165.39761,44.21924,37.02231,0.95,-1,-1,-1
411,554,160.24905,115.01771,37.85916,29.08355,0.95,-1,-1,-1
411,559,183.05908,147.88232,22.235077,20.999756,0.95,-1,-1,-1
412,10,89.48352,207.84338,66.825745,62.00641,0.95,-1,-1,-1
412,75,163.1744,174.08232,48.673553,39.13553,0.95,-1,-1,-1
412,485,297.0321,114.60423,19.289978,11.987427,0.95,-1,-1,-1
412,512,292.73193,129.16328,23.525146,17.51242,0.95,-1,-1,-1
412,523,20.873383,166.454,67.01491,46.898804,0.95,-1,-1,-1
412,527,345.16876,134.7412,29.435425,21.95044,0.95,-1,-1,-1
412,528,298.70935,147.13754,28.112549,26.86319,0.95,-1,-1,-1
412,529,-0.92414093,224.03613,58.24759,58.362762,0.95,-1,-1,-1
412,530,133.46817,140.52466,32.17395,24.998718,0.95,-1,-1,-1
412,538,64.02867,189.89182,52.406036,36.65576,0.95,-1,-1,-1
412,542,326.8935,121.15819,23.944092,17.571136,0.95,-1,-1,-1
412,548,291.6994,122.2181,23.323975,13.2896805,0.95,-1,-1,-1
412,549,345.06158,161.7887,42.382385,34.797607,0.95,-1,-1,-1
412,554,159.6777,116.0053,36.71637,29.166328,0.95,-1,-1,-1
412,559,177.35095,150.75713,27.262268,21.458618,0.95,-1,-1,-1
412,562,396.763,357.35657,129.11902,110.469055,0.95,-1,-1,-1
413,10,90.530975,207.99088,66.1629,61.960938,0.95,-1,-1,-1
413,75,163.70216,173.98746,48.868286,39.7666,0.95,-1,-1,-1
413,485,295.74457,114.79285,19.71875,11.986694,0.95,-1,-1,-1
413,512,292.24933,129.81348,22.468262,15.421326,0.95,-1,-1,-1
413,523,10.507172,170.74359,67.072845,46.792023,0.95,-1,-1,-1
413,527,342.8873,131.96191,28.90039,22.01886,0.95,-1,-1,-1
413,528,300.225,144.78328,27.736633,26.583801,0.95,-1,-1,-1
413,529,-3.9783783,233.38431,37.549713,57.042725,0.95,-1,-1,-1
413,530,128.30399,139.8919,34.841217,28.455566,0.95,-1,-1,-1
413,538,52.21512,194.45398,54.035614,38.661743,0.95,-1,-1,-1
413,542,326.78015,121.50212,22.10962,15.934418,0.95,-1,-1,-1
413,548,289.721,122.57005,23.219116,13.806885,0.95,-1,-1,-1
413,549,349.29135,161.50401,39.223877,30.709015,0.95,-1,-1,-1
413,554,161.044,125.47844,32.696167,21.393097,0.95,-1,-1,-1
413,559,169.78699,149.87073,33.968872,25.377502,0.95,-1,-1,-1
413,562,415.8896,320.89575,109.24359,100.287964,0.95,-1,-1,-1
414,10,90.922104,208.69556,65.92326,59.988525,0.95,-1,-1,-1
414,75,163.90285,175.26123,48.943634,38.69342,0.95,-1,-1,-1
414,485,294.59888,114.21181,20.541748,11.987274,0.95,-1,-1,-1
414,512,291.2959,130.16824,22.786133,14.017975,0.95,-1,-1,-1
414,527,340.61438,130.41013,28.782349,20.793396,0.95,-1,-1,-1
414,528,302.39417,143.4501,25.126831,25.918976,0.95,-1,-1,-1
414,530,125.13112,143.54544,34.52469,27.126526,0.95,-1,-1,-1
414,538,36.242393,200.00049,53.929565,40.027344,0.95,-1,-1,-1
414,542,323.45364,121.65321,24.713684,14.653839,0.95,-1,-1,-1
414,548,287.67166,122.05234,24.50354,14.661835,0.95,-1,-1,-1
414,549,352.50305,155.65039,38.25403,30.655518,0.95,-1,-1,-1
414,554,158.23471,124.094025,34.59961,26.75412,0.95,-1,-1,-1
414,559,165.48422,151.732,35.12509,25.748535,0.95,-1,-1,-1
414,562,429.2834,298.27838,95.472534,82.573,0.95,-1,-1,-1
414,567,287.17474,193.05945,61.589417,44.588684,0.95,-1,-1,-1
415,10,89.756485,209.61102,66.49759,57.93988,0.95,-1,-1,-1
415,75,165.28418,175.74677,47.01416,38.28015,0.95,-1,-1,-1
415,353,315.44385,113.92409,21.062988,13.965057,0.95,-1,-1,-1
415,523,-0.38936996,178.08542,51.705368,50.608826,0.95,-1,-1,-1
415,527,339.67014,129.31543,27.506958,19.073792,0.95,-1,-1,-1
415,528,302.87863,140.52667,25.585266,23.137878,0.95,-1,-1,-1
415,530,118.79266,146.20532,37.654205,27.252869,0.95,-1,-1,-1
415,538,19.381287,203.27913,59.09587,46.414124,0.95,-1,-1,-1
415,542,322.88135,121.727974,23.710205,14.173454,0.95,-1,-1,-1
415,548,284.94006,120.54498,25.635803,17.633484,0.95,-1,-1,-1
415,549,354.04053,152.39923,36.064575,27.40216,0.95,-1,-1,-1
415,554,156.63129,123.55017,34.57007,29.359436,0.95,-1,-1,-1
415,559,159.31961,161.58029,30.317383,20.049072,0.95,-1,-1,-1
415,562,439.83197,275.32983,86.1947,71.81482,0.95,-1,-1,-1
415,567,301.82794,186.58658,56.144775,36.908813,0.95,-1,-1,-1
416,10,88.001465,208.64566,69.33841,59.132507,0.95,-1,-1,-1
416,75,163.84677,175.2772,48.243774,38.773224,0.95,-1,-1,-1
416,353,316.60663,113.288826,20.314941,13.289413,0.95,-1,-1,-1
416,485,292.5301,113.1743,20.135254,11.98764,0.95,-1,-1,-1
416,527,337.935,127.73015,25.787354,18.474213,0.95,-1,-1,-1
416,528,303.4066,138.94969,23.92749,22.167114,0.95,-1,-1,-1
416,530,113.87548,147.17368,36.856453,29.243164,0.95,-1,-1,-1
416,538,6.1534805,208.32773,63.618332,49.42807,0.95,-1,-1,-1
416,542,319.4037,121.77139,20.030762,12.681885,0.95,-1,-1,-1
416,548,283.95108,120.65991,25.381409,18.071411,0.95,-1,-1,-1
416,549,354.99396,148.10439,34.0708,26.282349,0.95,-1,-1,-1
416,554,153.44708,116.60166,35.18524,36.31829,0.95,-1,-1,-1
416,559,149.05075,161.44789,33.381226,23.569672,0.95,-1,-1,-1
416,562,448.92255,257.08527,76.03601,61.745483,0.95,-1,-1,-1
416,567,311.31784,177.43704,52.58197,36.61725,0.95,-1,-1,-1
417,10,88.63937,207.61966,69.11618,60.90341,0.95,-1,-1,-1
417,75,164.60402,175.7509,47.40909,37.651733,0.95,-1,-1,-1
417,353,315.67902,114.393875,19.41333,12.411743,0.95,-1,-1,-1
417,485,293.4226,112.29387,20.039429,11.317413,0.95,-1,-1,-1
417,527,336.56442,126.603615,25.204712,18.29815,0.95,-1,-1,-1
417,528,305.9402,137.87285,22.764038,20.573425,0.95,-1,-1,-1
417,530,108.19789,148.80606,35.22136,29.977661,0.95,-1,-1,-1
417,538,-1.0917969,217.32434,52.135967,51.156616,0.95,-1,-1,-1
417,548,283.61884,121.38304,25.268738,16.893799,0.95,-1,-1,-1
417,549,355.10168,145.39398,34.127014,24.630676,0.95,-1,-1,-1
417,554,150.35089,114.01373,36.711243,38.837494,0.95,-1,-1,-1
417,559,140.13708,161.26411,39.2063,28.245728,0.95,-1,-1,-1
417,562,454.8412,243.73248,66.20264,53.953613,0.95,-1,-1,-1
417,567,318.77264,173.5128,48.01715,34.524506,0.95,-1,-1,-1
418,10,89.53497,208.53305,67.72626,60.27661,0.95,-1,-1,-1
418,75,164.23715,175.92996,47.74829,37.877136,0.95,-1,-1,-1
418,139,493.9626,149.06306,38.125122,27.909515,0.95,-1,-1,-1
418,353,315.32373,114.80702,19.733643,12.087067,0.95,-1,-1,-1
418,527,334.0354,126.29686,25.70398,17.625488,0.95,-1,-1,-1
418,530,100.93074,151.99753,36.54283,29.579834,0.95,-1,-1,-1
418,538,-2.1450844,225.83466,39.868496,51.742126,0.95,-1,-1,-1
418,548,284.8494,121.67091,23.894043,15.773315,0.95,-1,-1,-1
418,549,354.92413,147.8882,34.936035,20.131836,0.95,-1,-1,-1
418,554,147.95752,112.406235,39.239014,43.018555,0.95,-1,-1,-1
418,559,126.993744,163.12589,48.701935,31.942749,0.95,-1,-1,-1
418,562,457.69415,227.80698,63.97815,51.02237,0.95,-1,-1,-1
418,567,324.9682,167.57724,45.281616,31.128998,0.95,-1,-1,-1
418,570,295.05884,104.0,19.058777,11.0,0.95,-1,-1,-1
419,10,89.220184,210.1835,67.20114,58.083862,0.95,-1,-1,-1
419,75,164.09586,175.99623,47.88086,37.3096,0.95,-1,-1,-1
419,139,493.97992,147.59213,37.398193,29.424255,0.95,-1,-1,-1
419,353,315.18137,114.96167,19.207092,11.96936,0.95,-1,-1,-1
419,527,329.77023,124.3316,23.993835,16.761238,0.95,-1,-1,-1
419,530,93.72307,153.16315,38.988464,30.714417,0.95,-1,-1,-1
419,548,282.05606,121.790955,22.707275,15.997284,0.95,-1,-1,-1
419,549,357.30396,140.44559,31.395447,23.79541,0.95,-1,-1,-1
419,554,143.17761,110.50966,41.471497,46.487244,0.95,-1,-1,-1
419,559,117.73175,167.08743,50.070038,33.914368,0.95,-1,-1,-1
419,562,460.2251,216.95474,59.64441,47.045593,0.95,-1,-1,-1
419,567,330.1149,161.64294,41.74286,31.481934,0.95,-1,-1,-1
419,570,295.73914,104.84708,19.044922,10.152924,0.95,-1,-1,-1
420,10,90.403915,208.19244,66.354095,59.87097,0.95,-1,-1,-1
420,75,163.38823,174.71349,49.239807,38.40039,0.95,-1,-1,-1
420,139,494.64142,147.1088,37.16333,29.266907,0.95,-1,-1,-1
420,353,313.1607,114.36408,19.012207,11.930405,0.95,-1,-1,-1
420,527,326.16693,123.036804,24.708252,16.475891,0.95,-1,-1,-1
420,530,87.201996,154.86426,37.93608,31.778015,0.95,-1,-1,-1
420,548,281.03003,120.53161,22.25476,16.73127,0.95,-1,-1,-1
420,549,356.71667,138.46295,32.132263,21.310974,0.95,-1,-1,-1
420,554,140.81354,111.1521,41.60498,45.717896,0.95,-1,-1,-1
420,559,105.24635,173.81909,47.099,32.570618,0.95,-1,-1,-1
420,562,460.02917,207.1799,54.470215,41.282288,0.95,-1,-1,-1
420,567,334.95325,157.07077,39.285034,29.683655,0.95,-1,-1,-1
420,570,295.93726,105.06142,17.471558,9.157654,0.95,-1,-1,-1
420,572,301.1176,133.00023,21.0,22.176392,0.95,-1,-1,-1
420,574,437.7646,123.94124,31.941162,26.882446,0.95,-1,-1,-1
421,10,89.543884,208.73718,66.039276,59.25174,0.95,-1,-1,-1
421,75,163.11978,174.22632,49.756195,39.467224,0.95,-1,-1,-1
421,139,494.23517,148.2427,37.07373,28.545654,0.95,-1,-1,-1
421,353,312.39108,113.481766,19.597412,11.921066,0.95,-1,-1,-1
421,527,324.1358,122.64511,26.339233,16.408081,0.95,-1,-1,-1
421,530,78.33668,156.76869,41.435608,33.466583,0.95,-1,-1,-1
421,548,280.6754,119.4088,22.083008,17.65683,0.95,-1,-1,-1
421,549,357.6546,138.53867,29.877075,18.467834,0.95,-1,-1,-1
421,554,138.70197,110.76885,42.268982,45.99952,0.95,-1,-1,-1
421,559,92.91632,177.56674,51.19278,35.32843,0.95,-1,-1,-1
421,567,338.36945,153.64827,36.523743,27.776978,0.95,-1,-1,-1
421,570,296.73785,104.36839,17.73291,8.87558,0.95,-1,-1,-1
421,572,300.0899,132.54138,23.54126,19.440674,0.95,-1,-1,-1
421,574,440.97302,131.57881,29.56665,19.286377,0.95,-1,-1,-1
422,10,90.51933,208.28873,63.968796,60.327972,0.95,-1,-1,-1
422,75,163.67255,174.04393,47.990814,39.21582,0.95,-1,-1,-1
422,139,494.08038,149.98749,38.345215,26.956482,0.95,-1,-1,-1
422,353,310.14084,113.147255,20.4776,11.2691345,0.95,-1,-1,-1
422,527,322.7109,122.589615,25.043457,15.113159,0.95,-1,-1,-1
422,530,70.551346,158.09601,42.08853,35.39023,0.95,-1,-1,-1
422,548,280.57355,118.34097,20.70752,17.3414,0.95,-1,-1,-1
422,549,359.84094,134.12686,26.484741,14.8359375,0.95,-1,-1,-1
422,554,137.99918,111.96876,39.8468,47.346245,0.95,-1,-1,-1
422,559,77.355255,183.50018,52.631927,38.957245,0.95,-1,-1,-1
422,567,341.3081,149.95018,34.986572,25.153717,0.95,-1,-1,-1
422,570,297.71338,104.838455,16.41278,8.810425,0.95,-1,-1,-1
422,572,299.84784,131.74622,22.622437,17.97754,0.95,-1,-1,-1
422,574,443.2428,130.39563,30.501709,19.723083,0.95,-1,-1,-1
423,10,91.53912,208.76907,63.193222,60.741028,0.95,-1,-1,-1
423,75,163.23068,173.97804,48.625793,39.76886,0.95,-1,-1,-1
423,139,494.02188,149.99936,38.1716,26.348389,0.95,-1,-1,-1
423,353,308.63965,114.32921,19.50708,10.37381,0.95,-1,-1,-1
423,527,322.82788,122.0007,22.631897,14.004181,0.95,-1,-1,-1
423,530,62.533913,158.55063,43.616135,34.13385,0.95,-1,-1,-1
423,548,279.9096,119.26187,19.534302,16.556396,0.95,-1,-1,-1
423,549,359.88577,132.5996,25.941772,14.188538,0.95,-1,-1,-1
423,554,133.22357,113.76062,42.18213,47.78592,0.95,-1,-1,-1
423,559,61.933228,184.29607,57.70114,44.885162,0.95,-1,-1,-1
423,567,340.09744,149.47375,35.224243,20.930237,0.95,-1,-1,-1
423,572,299.06735,130.8367,21.552368,16.860321,0.95,-1,-1,-1
423,574,446.75708,132.84262,30.817993,17.80429,0.95,-1,-1,-1
423,576,453.94122,189.64777,52.82373,41.117615,0.95,-1,-1,-1
423,577,16.941048,269.88458,239.8794,191.76465,0.95,-1,-1,-1
424,10,88.655304,205.68448,68.136475,63.511536,0.95,-1,-1,-1
424,75,163.71674,173.95648,48.21521,39.32141,0.95,-1,-1,-1
424,139,494.6538,149.35,36.79419,26.770325,0.95,-1,-1,-1
424,530,50.518127,161.28839,46.12816,36.89679,0.95,-1,-1,-1
424,542,316.6999,121.84822,22.783813,13.809174,0.95,-1,-1,-1
424,548,279.03125,115.69673,20.405884,14.287109,0.95,-1,-1,-1
424,549,355.19885,130.84915,29.09552,14.015442,0.95,-1,-1,-1
424,554,128.87949,117.07994,44.349182,47.23111,0.95,-1,-1,-1
424,559,41.319557,191.7308,60.834488,47.70685,0.95,-1,-1,-1
424,567,338.7215,144.84738,36.101196,22.771118,0.95,-1,-1,-1
424,572,297.40765,129.88287,21.177734,15.844177,0.95,-1,-1,-1
424,574,451.36243,132.13376,30.217041,16.565918,0.95,-1,-1,-1
424,576,454.80215,183.03644,50.323914,40.089905,0.95,-1,-1,-1
424,577,75.2388,258.38226,195.91809,163.12543,0.95,-1,-1,-1
425,10,87.55702,207.7797,68.06169,61.295776,0.95,-1,-1,-1
425,75,164.55505,173.29858,46.75409,39.147217,0.95,-1,-1,-1
425,139,494.8935,150.41095,36.26941,26.276825,0.95,-1,-1,-1
425,530,40.264046,164.2395,52.92923,40.53293,0.95,-1,-1,-1
425,542,316.0152,121.90599,22.282104,13.922089,0.95,-1,-1,-1
425,548,278.07135,113.707,20.743286,14.733322,0.95,-1,-1,-1
425,549,352.66858,130.31528,30.362427,14.015991,0.95,-1,-1,-1
425,554,125.36168,117.68739,47.102966,50.24121,0.95,-1,-1,-1
425,559,21.41896,197.71237,67.83856,51.980927,0.95,-1,-1,-1
425,567,339.97882,141.97203,32.557617,20.901428,0.95,-1,-1,-1
425,572,296.1635,129.607,21.742188,15.55365,0.95,-1,-1,-1
425,574,454.91797,133.88736,29.314087,14.146515,0.95,-1,-1,-1
425,576,452.68518,178.4575,45.81067,35.162262,0.95,-1,-1,-1
425,577,123.23865,241.3292,173.30005,154.4851,0.95,-1,-1,-1
426,10,85.83713,207.92572,71.29697,60.4505,0.95,-1,-1,-1
426,75,165.52518,174.35864,46.202637,37.772095,0.95,-1,-1,-1
426,530,28.082838,169.87985,52.857513,39.92169,0.95,-1,-1,-1
426,542,313.15308,120.60864,22.119873,14.615036,0.95,-1,-1,-1
426,548,278.3892,112.97606,19.5672,14.903778,0.95,-1,-1,-1
426,549,352.94055,130.23328,26.97351,14.076019,0.95,-1,-1,-1
426,554,121.50564,118.571335,46.14277,49.36087,0.95,-1,-1,-1
426,559,4.453911,205.75977,71.036995,50.884583,0.95,-1,-1,-1
426,567,340.26892,139.74593,29.99524,20.273712,0.95,-1,-1,-1
426,572,293.69864,124.756546,21.944763,16.192352,0.95,-1,-1,-1
426,574,460.15863,132.39075,28.31372,14.74472,0.95,-1,-1,-1
426,576,450.55438,175.86597,44.51764,31.490479,0.95,-1,-1,-1
426,577,164.39145,224.26712,149.32272,143.4273,0.95,-1,-1,-1
426,579,179.96436,123.999954,24.035645,15.982147,0.95,-1,-1,-1
427,10,86.49693,207.32779,71.867035,60.7836,0.95,-1,-1,-1
427,75,165.23682,174.76428,45.99933,37.24945,0.95,-1,-1,-1
427,530,15.184853,173.26799,56.0474,44.226746,0.95,-1,-1,-1
427,542,310.7969,119.47525,22.711487,14.220398,0.95,-1,-1,-1
427,548,278.53595,112.07062,18.472107,14.968567,0.95,-1,-1,-1
427,549,351.01535,130.31174,25.742493,14.806824,0.95,-1,-1,-1
427,554,120.143234,136.58026,41.158173,35.87912,0.95,-1,-1,-1
427,559,-1.5335236,213.91785,59.665913,55.638184,0.95,-1,-1,-1
427,567,338.23822,137.75299,31.099487,20.10846,0.95,-1,-1,-1
427,572,291.48627,123.03764,22.693054,16.47049,0.95,-1,-1,-1
427,574,463.95538,125.002525,34.745117,21.15345,0.95,-1,-1,-1
427,576,449.1621,170.98161,42.779785,28.951447,0.95,-1,-1,-1
427,577,196.94211,210.7865,134.32312,132.14099,0.95,-1,-1,-1
427,579,178.96988,125.78846,24.241638,14.513725,0.95,-1,-1,-1
428,10,88.06148,207.10098,68.15485,60.911957,0.95,-1,-1,-1
428,75,163.81685,174.91895,47.887726,37.70636,0.95,-1,-1,-1
428,530,5.9506187,179.0581,49.373608,45.171936,0.95,-1,-1,-1
428,542,308.62613,118.40076,23.58722,14.724289,0.95,-1,-1,-1
428,548,278.6146,112.40662,18.718384,13.685394,0.95,-1,-1,-1
428,549,350.22775,125.20917,25.33197,13.169769,0.95,-1,-1,-1
428,554,113.18053,128.3261,43.824158,47.100403,0.95,-1,-1,-1
428,559,-4.6860266,224.06915,39.53631,54.737915,0.95,-1,-1,-1
428,567,336.01547,135.1792,32.917664,20.76831,0.95,-1,-1,-1
428,572,290.04858,121.79904,22.291382,16.605743,0.95,-1,-1,-1
428,574,468.56494,121.57618,35.105957,23.57354,0.95,-1,-1,-1
428,576,447.3283,167.41333,42.277893,28.88565,0.95,-1,-1,-1
428,577,221.11638,197.77364,123.69057,124.156235,0.95,-1,-1,-1
428,579,177.97456,125.53679,24.269165,14.81604,0.95,-1,-1,-1
429,10,88.006714,207.01633,69.35159,60.96167,0.95,-1,-1,-1
429,75,162.62299,174.97739,48.60858,39.18817,0.95,-1,-1,-1
429,353,306.01593,115.88614,22.682983,12.678864,0.95,-1,-1,-1
429,548,279.31842,111.90487,18.820557,13.199936,0.95,-1,-1,-1
429,549,348.57397,122.716125,25.229858,14.554016,0.95,-1,-1,-1
429,554,108.67809,124.495,45.471443,52.646538,0.95,-1,-1,-1
429,567,335.7162,133.03516,28.419312,19.102844,0.95,-1,-1,-1
